1612-0.csv
all of req: 2761270
write ratio: 0.2524
write avg size(KB): 30.02
read avg size(KB): 23.59
write
4.0 168876.0
16.0 30710.0
0.5 20898.0
8.0 20423.0
12.0 7788.0
1.0 6679.5
45.0 14.0
1.5 11532.5
60.0 1864.5
64.0 6216.5
59.5 54.0
4.5 471.5
2.0 1562.0
10.5 367.0
17.5 64.5
13.5 160.0
17.0 89.0
19.0 107.0
19.5 42.0
8.5 261.0
3.5 1050.5
34.0 107.5
22.0 114.0
7.5 304.0
106.5 4.5
32.0 4589.0
34.5 122.5
3.0 2284.0
2.5 1734.0
52.0 485.0
20.0 1851.5
84.5 12.5
92.0 211.5
128.0 37400.5
62.0 73.5
40.0 695.0
26.5 103.5
48.0 1798.0
44.0 591.5
22.5 255.5
80.0 887.0
96.0 612.5
39.5 33.5
24.0 1462.0
100.0 269.0
5.0 405.5
56.5 20.0
28.5 78.0
72.0 383.0
11.0 86.5
5.5 208.0
6.5 290.5
18.0 72.5
28.0 980.0
24.5 112.0
88.0 280.5
84.0 280.5
108.0 214.5
124.0 213.0
104.0 194.0
76.0 269.5
47.5 25.5
56.0 600.0
15.0 212.5
102.0 9.5
36.0 804.0
11.5 108.0
14.5 132.0
30.5 162.0
21.0 167.0
25.0 36.0
71.0 17.5
9.0 361.5
6.0 206.0
47.0 19.5
7.0 167.5
52.5 11.0
43.0 17.5
23.5 149.5
81.5 7.5
119.0 8.0
38.5 36.0
12.5 79.5
68.0 324.5
21.5 98.0
69.5 13.0
25.5 65.0
14.0 195.5
117.0 10.0
16.5 77.5
72.5 11.0
74.5 16.0
63.5 10.0
112.0 476.5
20.5 26.5
59.0 87.5
50.5 12.0
58.5 86.0
23.0 245.0
51.5 17.5
9.5 114.0
120.0 265.5
29.5 136.0
62.5 57.0
55.0 22.5
116.0 186.5
66.5 11.5
74.0 33.5
10.0 125.0
40.5 14.5
15.5 52.0
42.5 24.0
86.0 16.0
27.0 44.5
55.5 45.5
33.5 150.5
61.0 16.5
13.0 83.5
58.0 20.5
18.5 38.5
57.5 15.0
41.5 13.0
54.5 15.5
83.0 13.0
103.0 5.0
30.0 90.5
75.0 13.0
65.0 23.5
57.0 18.5
53.5 21.0
38.0 8.5
121.0 11.5
103.5 10.0
66.0 21.0
54.0 23.5
37.5 10.5
127.5 5.5
49.5 21.0
41.0 9.5
87.0 6.0
109.0 7.5
70.0 12.0
31.0 60.0
45.5 17.0
39.0 39.0
102.5 3.0
26.0 82.5
64.5 15.0
29.0 77.5
68.5 21.5
49.0 48.5
126.0 8.5
123.0 12.5
32.5 132.0
36.5 29.5
46.5 15.5
113.0 13.0
46.0 20.5
98.0 8.0
73.0 12.0
91.5 9.0
92.5 3.5
117.5 14.5
115.5 6.5
114.5 17.0
110.0 13.0
50.0 22.0
37.0 13.5
35.5 32.0
90.0 10.0
67.0 15.5
115.0 4.5
69.0 12.5
78.5 12.5
82.5 7.0
44.5 11.5
42.0 15.5
27.5 89.0
94.5 7.0
126.5 5.5
125.5 7.5
77.5 36.0
111.5 8.5
87.5 17.5
83.5 6.0
80.5 7.0
93.0 5.0
93.5 11.5
105.0 10.0
60.5 14.0
51.0 18.0
77.0 7.5
76.5 8.0
101.0 14.5
67.5 17.5
85.0 19.0
43.5 8.5
122.0 8.0
123.5 11.0
78.0 14.5
31.5 58.0
63.0 27.0
85.5 7.0
90.5 4.0
53.0 27.0
70.5 23.5
79.0 12.5
119.5 5.0
122.5 11.5
48.5 26.5
33.0 47.5
35.0 102.0
121.5 14.5
71.5 17.5
100.5 6.0
99.0 7.5
89.0 12.0
61.5 47.5
94.0 3.5
73.5 15.0
107.0 3.5
99.5 4.5
107.5 10.0
124.5 5.0
113.5 6.5
98.5 3.5
97.0 3.0
75.5 4.5
81.0 13.5
127.0 8.0
82.0 5.0
86.5 8.0
65.5 5.0
88.5 0.5
95.5 5.5
120.5 14.5
104.5 6.0
116.5 2.0
79.5 6.5
110.5 3.0
106.0 5.0
118.5 5.5
109.5 6.5
118.0 4.0
125.0 5.0
89.5 8.5
512.0 413.5
476.5 0.5
114.0 5.5
105.5 3.0
91.0 5.0
111.0 5.0
108.5 4.0
96.5 8.5
101.5 1.5
95.0 3.0
97.5 0.5
read
32.0 94078.5
4.0 411052.5
64.0 19561.0
8.5 1581.5
19.0 629.0
34.0 307.0
28.0 7745.5
12.0 14145.5
16.0 53875.5
116.0 939.0
8.0 80626.5
128.0 71770.5
120.0 49533.0
22.5 598.5
13.0 1133.5
18.5 540.0
60.0 2706.5
67.5 145.0
112.0 3402.5
25.0 507.0
80.0 4207.5
27.5 435.5
40.0 8506.5
56.0 6418.5
72.0 4007.0
17.0 768.5
48.0 9436.0
24.0 12160.0
96.0 3528.0
21.5 568.0
17.5 663.0
36.0 3286.5
25.5 394.5
88.0 3876.5
20.0 6358.5
41.5 257.5
6.0 2393.5
33.5 335.5
104.0 3066.5
5.0 3008.0
11.0 1369.0
124.0 4395.5
44.0 2979.0
3.0 8287.5
27.0 447.0
1.0 13088.5
125.5 26.0
6.5 2421.0
29.0 572.0
10.5 1619.5
45.0 292.5
26.5 408.0
3.5 6226.0
5.5 2540.5
7.5 3929.0
2.0 7768.5
1.5 9908.0
7.0 2175.0
57.5 191.0
0.5 6532.0
95.0 108.5
83.5 105.5
2.5 10992.0
62.5 172.5
118.5 65.0
52.0 2508.0
108.0 1194.5
19.5 633.0
78.0 109.5
84.0 1063.0
24.5 572.5
92.0 1108.5
13.5 842.0
100.0 931.0
15.0 980.5
67.0 114.5
51.5 174.5
10.0 1305.0
38.0 329.0
73.0 131.0
12.5 1143.0
32.5 382.5
115.5 82.0
14.5 804.0
20.5 570.0
21.0 573.5
62.0 188.0
30.5 498.5
26.0 453.5
63.0 161.0
31.0 597.5
31.5 516.0
37.0 227.0
9.0 1773.0
4.5 2749.5
34.5 284.5
76.0 1248.5
101.5 86.0
43.5 214.5
16.5 671.0
29.5 627.0
59.5 192.0
42.5 332.0
65.0 293.5
58.0 256.5
33.0 242.5
65.5 231.5
11.5 1126.5
36.5 239.5
49.0 222.0
63.5 154.5
110.0 98.5
30.0 599.5
102.5 90.5
103.5 77.5
58.5 182.0
9.5 1707.0
117.0 55.5
102.0 68.0
71.5 156.0
35.0 266.5
87.0 117.0
64.5 153.0
15.5 779.5
23.0 645.5
14.0 858.0
82.5 65.0
68.0 2147.5
28.5 728.0
110.5 59.0
76.5 124.5
106.0 77.0
55.0 230.0
38.5 351.0
107.5 79.0
47.5 205.0
41.0 287.5
66.0 121.5
87.5 115.5
39.5 242.5
54.0 179.0
85.0 106.0
35.5 317.0
22.0 538.0
88.5 114.0
66.5 128.5
98.5 125.0
115.0 59.5
18.0 678.0
54.5 167.5
47.0 215.0
114.0 67.5
55.5 192.0
70.0 111.5
45.5 233.0
85.5 96.0
98.0 100.5
59.0 278.5
105.0 89.0
86.5 86.0
50.5 213.0
23.5 892.5
46.0 209.0
77.0 112.0
37.5 223.5
44.5 216.5
123.5 22.0
92.5 120.5
60.5 146.0
104.5 111.0
118.0 120.0
61.5 204.5
94.0 172.5
200.0 1333.0
40.5 252.0
39.0 280.5
119.0 65.0
69.0 177.5
61.0 177.0
80.5 108.5
105.5 80.0
81.5 109.5
99.5 78.0
79.5 120.0
74.5 130.0
75.5 108.5
49.5 172.5
69.5 148.5
77.5 94.0
70.5 111.0
51.0 216.5
90.5 126.5
90.0 128.5
127.0 22.5
113.0 74.0
91.0 116.0
119.5 45.0
86.0 140.0
97.0 82.0
91.5 136.5
50.0 219.0
94.5 160.5
123.0 42.5
42.0 354.5
108.5 82.0
78.5 92.0
43.0 318.5
121.5 15.5
73.5 134.0
52.5 196.0
72.5 127.5
122.5 44.5
84.5 120.5
96.5 87.0
117.5 100.0
107.0 62.5
125.0 32.5
82.0 112.0
81.0 103.5
95.5 80.0
53.5 183.0
120.5 30.0
71.0 120.5
74.0 132.5
57.0 190.0
48.5 224.5
111.0 71.5
121.0 54.5
46.5 187.0
53.0 163.5
56.5 141.5
75.0 112.0
93.0 91.0
83.0 91.5
89.5 112.0
122.0 31.0
79.0 114.5
68.5 95.5
109.5 75.0
124.5 10.5
116.5 53.0
114.5 58.0
93.5 98.0
126.0 11.5
106.5 90.5
103.0 83.0
97.5 120.0
101.0 67.0
113.5 54.5
99.0 78.0
89.0 105.0
109.0 53.0
100.5 70.0
111.5 71.5
126.5 28.5
112.5 64.0
127.5 14.0
