usr_1.csv
all of req: 45283981
write ratio: 0.0852
write avg size(KB): 0.79
read avg size(KB): 15.26
write
88, 11973
8, 2607960
40, 33787
96, 11018
24, 102316
128, 561413
112, 20989
16, 293937
79, 107
120, 12172
32, 47250
7, 1677
48, 27201
80, 12545
64, 18832
56, 20962
5, 1891
3, 3961
104, 12680
4, 2644
1, 2440
72, 18521
11, 444
18, 218
50, 104
19, 217
2, 10458
14, 462
6, 3404
49, 120
55, 127
17, 294
41, 159
51, 115
9, 1236
45, 156
21, 240
43, 224
35, 196
67, 124
66, 101
22, 300
42, 131
27, 194
10, 500
13, 382
15, 268
12, 361
23, 260
103, 89
25, 289
97, 89
77, 77
91, 80
98, 73
59, 107
47, 112
36, 164
82, 87
34, 157
81, 98
68, 106
28, 478
101, 78
69, 103
52, 175
31, 184
57, 106
60, 97
37, 178
86, 133
74, 89
58, 85
38, 255
76, 93
62, 130
29, 216
20, 202
26, 371
33, 181
61, 98
113, 98
65, 104
44, 168
106, 95
119, 81
39, 168
54, 192
111, 87
89, 74
116, 72
85, 71
73, 97
117, 77
53, 152
118, 104
114, 74
84, 82
70, 123
46, 174
99, 86
83, 86
136, 7
1024, 421
218, 3
165, 2
30, 232
162, 2
94, 96
683, 3
779, 3
424, 7
524, 1
954, 2
110, 64
145, 2
87, 78
459, 2
228, 1
226, 2
107, 85
176, 5
470, 1
320, 6
312, 3
175, 3
736, 1
777, 1
443, 6
288, 4
887, 1
572, 1
471, 1
581, 2
307, 1
400, 8
624, 5
427, 3
240, 4
987, 2
784, 2
123, 74
800, 3
224, 9
891, 5
368, 8
656, 6
544, 1
139, 5
520, 3
504, 5
952, 2
290, 2
203, 3
699, 4
187, 6
920, 3
115, 75
379, 3
592, 4
432, 5
512, 5
523, 5
351, 2
871, 1
202, 2
314, 3
328, 3
816, 1
696, 1
208, 7
547, 1
475, 4
720, 2
304, 6
939, 2
888, 2
75, 96
411, 3
140, 3
220, 1
324, 1
880, 3
577, 2
144, 19
213, 2
166, 1
426, 2
160, 10
587, 3
704, 2
264, 3
760, 1
244, 3
824, 1
318, 4
776, 4
248, 16
644, 1
552, 2
894, 1
472, 5
971, 1
216, 11
808, 1
528, 4
496, 5
856, 4
168, 6
376, 5
1019, 2
648, 2
507, 2
150, 3
712, 1
574, 1
222, 3
900, 1
604, 1
827, 2
851, 2
652, 2
276, 1
830, 1
774, 1
650, 2
250, 3
78, 93
124, 85
125, 91
90, 73
109, 91
122, 74
192, 4
384, 13
272, 7
71, 83
63, 80
100, 72
127, 85
92, 95
121, 68
105, 101
108, 56
456, 2
488, 4
296, 3
161, 1
102, 99
93, 66
95, 84
146, 2
126, 74
242, 1
292, 3
944, 1
309, 1
174, 1
446, 1
535, 1
363, 2
688, 4
200, 9
331, 1
219, 3
690, 1
464, 2
653, 1
515, 2
896, 6
811, 1
491, 2
755, 1
458, 2
316, 1
840, 3
152, 3
848, 2
358, 1
267, 5
373, 1
245, 1
185, 1
651, 3
764, 1
752, 1
968, 2
155, 3
635, 3
461, 1
928, 1
643, 1
395, 1
445, 2
858, 1
415, 1
664, 4
360, 46
260, 2
451, 1
171, 1
430, 1
722, 1
1008, 3
235, 5
283, 4
867, 2
239, 1
484, 1
682, 1
151, 1
440, 2
353, 1
454, 1
640, 2
256, 5
610, 1
606, 1
352, 15
416, 2
178, 1
133, 3
441, 3
1010, 1
439, 2
393, 1
270, 1
462, 1
576, 1
225, 2
883, 1
539, 1
402, 2
609, 1
418, 1
948, 1
922, 1
179, 1
186, 3
962, 1
1002, 3
232, 5
348, 1
826, 1
938, 1
346, 1
555, 3
344, 3
734, 1
341, 1
367, 1
955, 1
266, 1
149, 1
744, 1
280, 2
477, 2
1016, 1
671, 2
468, 1
602, 1
336, 3
945, 1
323, 2
268, 1
884, 2
251, 8
299, 3
371, 1
608, 1
859, 1
619, 3
618, 3
467, 2
595, 1
403, 2
164, 1
392, 2
509, 1
284, 2
398, 1
680, 1
536, 1
387, 1
732, 1
582, 1
390, 2
230, 1
594, 1
480, 10
408, 7
746, 1
315, 2
347, 1
556, 1
918, 1
163, 3
204, 3
795, 1
603, 2
626, 1
197, 2
654, 1
381, 1
875, 1
731, 1
431, 1
970, 1
675, 1
195, 2
198, 1
565, 1
279, 1
184, 7
730, 1
560, 2
236, 2
629, 2
157, 1
478, 1
775, 1
261, 1
388, 1
305, 2
378, 1
951, 1
992, 1
138, 1
702, 1
422, 1
143, 1
667, 1
976, 1
679, 1
132, 3
263, 1
481, 2
417, 1
269, 1
255, 1
291, 3
1000, 1
322, 1
915, 1
177, 4
137, 2
834, 1
444, 1
584, 1
1018, 1
984, 1
548, 1
820, 1
287, 2
436, 1
298, 1
233, 1
727, 1
538, 2
223, 2
686, 1
583, 1
622, 1
212, 1
148, 1
725, 1
404, 1
380, 2
981, 1
499, 1
207, 2
129, 2
257, 1
286, 1
211, 1
759, 1
241, 1
349, 1
234, 2
778, 1
960, 2
1001, 1
449, 1
147, 1
767, 1
1015, 1
293, 1
874, 1
180, 2
899, 1
864, 1
170, 2
142, 1
878, 1
850, 2
771, 1
823, 1
172, 2
879, 1
607, 1
589, 1
364, 2
658, 1
550, 1
217, 1
191, 1
183, 1
745, 1
947, 1
433, 1
308, 1
131, 1
read
128, 32989255
32, 41612
12, 26707
24, 151167
8, 5744754
1, 61233
56, 26048
16, 400227
88, 13793
5, 82255
11, 30992
17, 19464
10, 36852
64, 122729
48, 24915
2, 215779
72, 14342
40, 25122
6, 53943
14, 23955
13, 24806
15, 21934
19, 17367
89, 6814
120, 73467
38, 10243
25, 13560
3, 137253
34, 12997
46, 9358
58, 8020
78, 5702
20, 17311
49, 9289
31, 12158
91, 5899
41, 10231
30, 12159
42, 9902
96, 13693
95, 6165
4, 114462
105, 5224
23, 15837
84, 6198
102, 5822
54, 9406
26, 12965
35, 11821
29, 11718
65, 6763
28, 12644
111, 4933
80, 12863
87, 5630
90, 6029
115, 4780
92, 6237
37, 10135
60, 8171
75, 5478
82, 6212
74, 6106
22, 15425
104, 10464
52, 9464
27, 13453
79, 6009
97, 6390
112, 10542
122, 3912
123, 4567
121, 4890
55, 9320
99, 5836
116, 4241
98, 5669
71, 6703
110, 5384
7, 56096
77, 5279
70, 9567
118, 4864
76, 5779
100, 4983
113, 4987
62, 7826
45, 18700
50, 10810
73, 6482
125, 5425
33, 15805
63, 7786
86, 6961
68, 6846
106, 4525
51, 9583
36, 10974
101, 4881
69, 6623
61, 12127
127, 4784
85, 5633
53, 11544
124, 4404
126, 5053
107, 5410
93, 5650
81, 5709
114, 4907
21, 18097
57, 8666
67, 7066
94, 5290
18, 18368
117, 4678
83, 6158
103, 5369
47, 10319
66, 7153
119, 4557
39, 10260
43, 10530
59, 8122
108, 4667
9, 41108
44, 15375
109, 5305
