wdev_0.csv
all of req: 1143262
write ratio: 0.7992
write avg size(KB): 12.57
read avg size(KB): 8.20
write
8, 565013
16, 60360
48, 33804
32, 101074
3, 7739
1, 42946
7, 20302
5, 2044
2, 1960
40, 27567
56, 3241
88, 351
128, 18419
112, 473
6, 2470
24, 5016
4, 11570
10, 1009
9, 1351
11, 355
15, 95
64, 1936
80, 1210
105, 44
14, 119
72, 643
96, 1078
104, 279
120, 297
70, 35
12, 184
78, 31
54, 31
27, 47
23, 55
21, 28
13, 80
31, 24
25, 19
20, 32
19, 19
22, 26
41, 2
17, 18
18, 35
256, 58
51, 3
67, 4
59, 1
75, 7
114, 1
34, 6
44, 1
83, 1
43, 1
30, 33
65, 20
28, 8
33, 8
29, 31
60, 2
92, 2
57, 3
36, 2
84, 1
320, 3
26, 8
38, 5
39, 6
45, 3
81, 6
126, 5
46, 6
103, 1
101, 6
61, 1
86, 4
49, 2
35, 4
73, 4
119, 3
68, 3
89, 2
97, 3
116, 2
87, 2
37, 2
55, 1
58, 2
127, 1
69, 1
53, 5
106, 4
42, 3
62, 2
117, 1
52, 2
74, 1
100, 1
76, 2
47, 1
read
48, 595
64, 3311
8, 195326
32, 3746
24, 2533
16, 9541
128, 1561
120, 471
560, 14
72, 418
56, 952
1152, 9
600, 54
272, 100
1488, 37
144, 167
536, 84
416, 50
1024, 65
208, 130
984, 81
712, 111
304, 128
344, 103
808, 77
80, 578
872, 40
1096, 85
728, 220
1864, 1
1184, 7
936, 115
568, 22
200, 168
1200, 31
240, 92
88, 486
384, 182
544, 78
248, 60
40, 1013
96, 299
1, 1733
192, 298
160, 106
112, 221
440, 68
464, 90
320, 97
608, 29
176, 134
1296, 17
776, 5
328, 32
256, 23
480, 17
880, 106
1888, 47
1104, 74
648, 118
360, 24
1056, 27
448, 6
136, 111
520, 67
456, 69
1064, 46
1896, 6
576, 66
168, 86
408, 21
1048, 2
1016, 10
352, 53
216, 95
640, 34
1688, 1
1192, 9
392, 29
224, 72
232, 44
656, 41
472, 31
376, 42
680, 23
1608, 2
688, 61
424, 53
488, 29
968, 7
848, 14
400, 19
672, 53
624, 9
664, 23
512, 68
336, 43
152, 54
704, 7
288, 82
264, 48
944, 6
104, 108
784, 3
632, 19
760, 25
184, 109
368, 51
312, 50
584, 22
840, 13
1280, 4
296, 36
552, 17
952, 17
1272, 2
616, 26
720, 3
912, 12
280, 30
528, 31
1120, 4
976, 13
14, 24
1000, 7
1744, 1
1232, 5
1288, 10
592, 17
432, 14
10, 34
3, 59
744, 8
1648, 14
504, 27
11, 21
4, 39
12, 23
1256, 5
752, 4
800, 5
1368, 6
1376, 26
832, 6
23, 5
60, 10
2, 84
7, 13
62, 37
43, 7
5, 15
6, 26
26, 12
17, 23
19, 6
15, 15
13, 14
127, 1
79, 1
18, 21
124, 1
81, 1
37, 6
82, 1
55, 3
27, 9
20, 10
29, 10
38, 9
28, 6
45, 3
34, 7
61, 8
9, 12
57, 9
21, 7
22, 19
31, 6
54, 4
58, 13
30, 8
59, 12
25, 7
63, 10
118, 1
46, 5
39, 2
42, 10
1736, 2
888, 3
904, 3
824, 3
928, 3
816, 3
496, 10
1160, 4
1264, 1
1504, 1
1216, 2
1752, 1
1176, 1
1240, 6
1088, 2
736, 5
696, 3
1112, 12
920, 2
1032, 3
1632, 1
1144, 2
1080, 2
856, 1
896, 3
768, 5
1848, 1
992, 3
1320, 1
1480, 6
1664, 1
1136, 1
1808, 2
1384, 1
792, 2
1640, 1
1224, 3
1712, 1
1456, 2
1432, 1
1352, 1
1336, 1
1360, 2
76, 1
35, 3
50, 1
119, 1
49, 1
44, 1
36, 1
1880, 1
1784, 1
1168, 1
102, 1
1800, 1
33, 2
90, 1
51, 1
126, 1
1208, 1
1128, 2
864, 1
1072, 1
1400, 1
1552, 1
1536, 1
1328, 1
