1615_6.csv
all of req: 1608803
write ratio: 0.4270
write avg size(KB): 25.61
read avg size(KB): 19.91
write
4.0 188201.5
8.0 21496.5
2.0 2729.0
24.0 1239.5
12.0 7936.0
32.0 6404.5
2.5 2258.5
1.0 5102.0
16.0 24893.0
128.0 29541.0
1.5 3329.5
120.0 332.5
48.0 1380.5
20.0 1543.5
60.0 455.5
3.5 1356.0
76.0 241.5
0.5 15543.0
23.0 220.0
4.5 6580.0
3.0 2463.5
30.5 532.0
28.0 1078.0
11.5 84.0
55.0 20.5
5.0 636.5
6.0 184.5
14.5 160.0
22.5 301.0
17.0 72.5
18.5 43.0
75.5 6.0
52.0 464.5
64.0 3744.0
27.5 113.5
21.0 112.0
44.0 441.5
36.0 654.5
15.0 133.5
84.0 251.0
22.0 167.0
92.0 207.0
72.0 310.5
14.0 302.0
56.0 558.0
15.5 98.0
8.5 228.0
68.0 308.0
40.0 570.0
85.5 6.0
96.0 467.5
108.0 195.0
37.0 37.0
19.5 52.5
29.5 132.0
112.0 364.0
74.0 24.0
26.5 81.5
35.0 68.0
6.5 196.5
38.0 20.0
7.5 264.5
31.5 29.5
104.0 154.0
125.5 7.5
62.0 52.5
7.0 174.0
71.5 13.5
9.0 252.0
21.5 122.5
13.5 110.0
80.0 578.5
17.5 58.0
42.0 16.5
105.5 7.0
5.5 326.5
62.5 93.0
93.0 6.0
100.0 154.5
35.5 25.5
25.0 27.0
24.5 29.5
23.5 64.0
124.0 219.0
116.0 172.0
27.0 43.5
9.5 110.0
103.0 4.5
88.0 210.5
29.0 46.5
95.0 14.0
58.5 36.5
19.0 68.0
34.0 61.5
39.0 46.0
67.5 14.5
10.5 230.5
26.0 37.0
47.0 16.5
20.5 39.5
10.0 95.0
18.0 59.0
64.5 13.5
70.5 18.0
28.5 63.5
83.5 12.0
115.5 6.5
30.0 64.5
31.0 52.0
63.0 32.0
56.5 11.5
54.5 8.0
25.5 32.5
73.5 10.0
16.5 77.5
71.0 11.5
53.0 19.0
13.0 56.0
52.5 7.0
66.0 15.5
36.5 20.0
12.5 75.5
91.0 2.5
49.0 31.5
108.5 4.0
43.5 12.5
103.5 7.5
63.5 13.5
32.5 117.0
11.0 96.0
59.5 26.0
39.5 30.5
112.5 3.5
77.5 29.5
96.5 12.0
93.5 12.5
37.5 12.0
81.0 10.0
66.5 6.5
75.0 14.0
53.5 16.5
33.0 48.5
54.0 10.5
81.5 8.5
57.5 19.0
49.5 15.5
51.0 12.5
116.5 6.0
113.5 4.0
47.5 22.5
50.5 12.5
87.0 13.5
74.5 12.5
58.0 14.5
33.5 100.5
86.0 19.5
91.5 10.0
50.0 15.0
101.5 7.0
98.0 7.0
86.5 13.5
123.0 10.5
78.0 14.0
76.5 9.5
42.5 19.0
107.0 5.5
84.5 11.5
110.0 11.0
38.5 22.5
89.5 6.5
121.5 10.5
70.0 12.5
60.5 15.0
111.0 21.0
107.5 14.0
123.5 11.0
114.0 6.0
69.5 10.0
119.0 7.0
106.5 4.0
41.0 12.5
34.5 44.5
43.0 16.5
41.5 12.0
111.5 6.5
114.5 13.0
127.5 6.5
89.0 7.0
121.0 8.5
88.5 6.0
102.5 4.0
67.0 11.0
79.0 10.0
46.0 10.0
57.0 7.5
95.5 4.0
45.5 13.5
126.0 8.0
109.0 4.5
55.5 21.0
65.0 17.0
46.5 10.0
113.0 14.0
73.0 7.5
92.5 18.0
117.5 12.5
90.0 9.5
115.0 2.5
69.0 10.5
78.5 8.0
44.5 9.5
61.0 9.0
94.5 5.0
126.5 6.5
90.5 5.5
87.5 15.5
80.5 7.0
82.0 7.5
82.5 5.0
105.0 6.5
85.0 13.5
122.0 8.0
119.5 4.0
122.5 9.0
48.5 16.5
59.0 40.5
68.5 10.0
83.0 12.5
102.0 15.0
100.5 6.0
99.0 11.5
45.0 8.0
51.5 8.0
61.5 29.0
94.0 3.5
72.5 8.5
117.0 7.0
124.5 6.5
40.5 8.5
99.5 3.0
97.5 2.0
79.5 5.5
125.0 3.0
65.5 2.0
97.0 3.5
104.5 5.0
98.5 5.0
127.0 24.5
101.0 6.0
77.0 5.5
106.0 5.0
118.0 2.5
109.5 2.0
110.5 4.5
120.5 7.0
118.5 2.5
512.0 315.0
486.0 0.5
206.0 0.5
306.0 0.5
199.0 0.5
313.0 0.5
511.5 1.0
444.5 0.5
195.5 0.5
316.5 0.5
245.5 0.5
266.5 0.5
303.5 0.5
208.5 0.5
464.5 0.5
read
4.0 173643.5
128.0 25259.5
6.0 449.0
1.0 6881.5
28.0 4455.0
22.0 138.5
111.0 14.0
1.5 4446.0
47.0 49.5
17.0 218.5
2.5 2125.0
2.0 2975.0
28.5 289.5
121.0 10.0
20.0 4456.5
76.0 483.0
52.0 1389.0
9.0 924.0
50.5 24.5
32.0 93572.0
103.5 13.5
24.0 4367.5
44.0 1702.5
0.5 5183.0
64.0 16239.0
3.0 1471.5
8.0 24873.0
16.0 29441.5
12.5 381.5
80.0 1088.0
12.0 9476.0
120.0 2964.0
4.5 755.0
36.0 2572.5
54.5 33.0
99.0 13.5
84.0 431.0
18.0 187.5
20.5 148.5
3.5 1405.0
68.0 572.5
72.0 677.5
40.0 1959.0
56.0 1813.0
48.0 3222.0
92.0 389.5
96.0 839.5
35.0 61.5
112.0 744.5
108.0 368.0
15.5 301.5
200.0 1426.5
116.0 409.0
76.5 25.5
104.0 559.5
75.5 13.5
14.0 440.0
60.0 1984.5
21.0 127.0
7.0 452.5
88.0 828.5
45.5 31.5
26.5 99.5
13.0 411.0
30.0 345.5
100.0 385.5
22.5 137.5
105.5 14.5
34.0 51.5
33.0 52.0
8.5 534.5
27.5 96.5
94.5 20.0
33.5 54.0
55.5 29.5
5.5 429.0
11.0 821.0
43.5 38.5
9.5 1135.5
53.5 19.5
115.0 18.5
91.0 19.0
37.0 52.0
49.0 56.5
23.0 124.5
105.0 17.5
119.0 12.0
66.0 13.0
113.0 16.0
55.0 25.0
69.0 27.5
10.0 532.0
124.0 740.0
123.0 11.5
5.0 618.0
39.5 39.0
27.0 146.0
39.0 64.0
52.5 28.0
127.5 3.5
11.5 508.5
24.5 135.0
38.5 41.0
89.5 8.0
109.0 7.5
14.5 336.0
117.5 10.0
61.5 43.5
99.5 10.5
25.0 140.0
86.0 12.5
73.0 21.5
126.0 6.0
58.5 24.0
6.5 420.5
19.0 264.5
57.5 26.5
53.0 40.0
103.0 23.5
90.0 10.0
67.0 26.0
65.0 26.5
65.5 15.0
10.5 823.0
18.5 251.0
58.0 39.5
70.0 26.5
100.5 9.0
17.5 183.0
7.5 1736.0
91.5 11.0
78.0 16.0
32.5 60.0
59.0 66.5
95.0 16.5
60.5 24.5
67.5 27.0
54.0 19.5
87.0 21.0
41.0 50.5
19.5 175.5
23.5 128.0
104.5 14.0
13.5 353.5
92.5 14.0
15.0 414.5
29.0 310.5
125.0 6.5
25.5 86.5
63.0 55.5
89.0 15.0
79.0 29.0
122.0 12.0
117.0 8.5
81.0 31.5
45.0 52.0
83.0 22.5
31.5 272.5
29.5 310.0
93.0 14.5
94.0 16.5
101.0 12.5
51.5 28.5
56.5 19.5
77.5 17.0
36.5 44.5
47.5 29.5
80.5 10.0
106.5 13.0
112.5 10.5
96.5 10.5
74.0 19.5
42.0 46.0
127.0 6.5
34.5 44.5
51.0 33.5
71.5 14.5
61.0 29.5
31.0 349.5
71.0 26.0
98.5 10.0
26.0 116.5
43.0 42.5
85.0 14.5
74.5 16.0
38.0 36.5
97.0 12.0
116.5 9.0
21.5 123.5
63.5 1276.5
82.5 12.5
114.5 10.5
16.5 174.5
62.5 27.0
30.5 321.5
37.5 48.0
46.5 26.5
42.5 53.0
72.5 13.0
90.5 16.5
106.0 12.5
88.5 12.0
49.5 21.0
75.0 25.5
125.5 10.5
97.5 12.0
46.0 23.0
110.5 13.0
82.0 16.0
102.5 8.0
35.5 48.0
73.5 10.5
50.0 25.5
44.5 25.0
66.5 15.0
41.5 52.5
85.5 9.5
78.5 16.0
57.0 29.0
110.0 14.0
59.5 25.0
109.5 9.0
107.5 9.5
122.5 6.5
48.5 24.5
93.5 14.0
40.5 33.5
70.5 14.5
62.0 59.5
124.5 5.5
69.5 24.0
113.5 6.5
98.0 14.0
114.0 15.5
120.5 3.0
81.5 10.5
102.0 14.5
86.5 13.0
123.5 6.0
115.5 7.0
77.0 17.5
68.5 16.0
107.0 12.5
118.5 6.0
108.5 9.0
87.5 10.5
64.5 14.0
126.5 4.0
83.5 13.5
119.5 5.0
79.5 13.5
101.5 14.5
121.5 2.0
95.5 13.0
84.5 8.5
111.5 10.0
118.0 9.5
