1612-3.csv
all of req: 2049799
write ratio: 0.2231
write avg size(KB): 31.12
read avg size(KB): 21.69
write
4.0 138572.5
0.5 9553.5
16.0 7321.5
2.5 1118.5
4.5 628.0
8.0 14392.5
3.5 1187.0
22.0 217.0
11.0 49.0
1.0 1211.5
22.5 167.0
12.0 5349.5
20.0 1320.0
1.5 1323.0
7.5 188.0
24.0 837.0
64.0 1275.0
32.0 3873.0
3.0 1768.5
5.5 306.5
21.0 155.5
14.5 335.0
6.0 248.5
36.0 452.5
5.0 505.0
34.0 62.5
40.0 344.0
43.5 27.0
29.0 102.0
2.0 1360.5
15.5 140.0
128.0 25769.0
56.0 250.5
72.0 164.0
17.5 28.0
62.5 48.5
13.0 59.0
16.5 59.0
9.0 83.0
96.0 294.0
92.0 201.0
29.5 18.5
31.0 7.0
104.0 104.0
76.0 172.5
24.5 89.0
80.5 13.0
48.0 635.5
28.0 634.0
66.0 5.0
6.5 234.5
23.5 148.5
27.5 114.0
17.0 71.0
44.0 254.0
60.0 218.0
68.0 196.5
90.5 10.0
104.5 26.5
84.0 122.0
52.0 290.0
10.0 105.5
80.0 331.0
30.5 92.5
124.0 207.0
127.5 25.5
84.5 21.5
25.0 131.5
23.0 91.5
32.5 29.0
11.5 72.0
50.0 6.0
116.0 108.5
112.0 211.5
106.5 1.0
109.0 1.0
15.0 86.0
26.5 16.0
18.0 23.0
8.5 109.5
19.5 24.0
108.0 81.5
44.5 19.0
88.5 16.5
95.5 7.5
52.5 8.5
75.5 6.0
91.5 4.0
38.0 5.5
120.0 155.0
41.0 5.0
7.0 210.0
38.5 5.5
96.5 41.5
31.5 45.5
82.5 1.0
88.0 155.5
33.0 22.0
93.5 1.0
9.5 57.0
100.0 104.0
81.0 8.5
97.0 2.5
64.5 31.0
63.5 25.0
62.0 36.0
47.5 15.0
94.0 1.5
57.5 4.5
65.0 19.0
63.0 27.0
92.5 25.0
35.5 25.0
12.5 55.5
13.5 38.0
66.5 3.5
49.0 7.5
48.5 24.5
79.5 22.0
101.5 2.5
39.0 27.5
85.5 2.0
40.5 16.0
27.0 11.5
51.0 10.0
116.5 23.0
21.5 27.5
20.5 15.0
49.5 15.0
14.0 99.0
82.0 3.0
28.5 16.0
41.5 5.5
67.5 7.0
45.5 4.5
120.5 6.0
46.0 4.0
19.0 31.0
36.5 9.5
60.5 4.5
73.0 6.5
54.5 1.0
25.5 20.5
59.0 2.0
10.5 48.5
111.5 15.5
45.0 10.0
50.5 10.5
81.5 3.0
26.0 16.0
102.0 2.5
34.5 10.5
33.5 8.5
99.0 2.5
35.0 8.5
30.0 13.0
58.5 3.0
72.5 5.0
103.0 5.0
91.0 5.5
18.5 23.5
59.5 3.5
43.0 5.0
121.0 2.0
122.5 2.0
108.5 1.5
78.0 1.5
77.5 2.0
54.0 3.5
37.5 3.0
55.5 10.5
70.0 3.5
69.0 2.0
97.5 2.5
101.0 2.5
47.0 4.0
115.0 4.0
57.0 7.0
65.5 4.5
53.5 5.5
89.0 0.5
58.0 3.0
112.5 7.5
68.5 5.5
53.0 3.5
123.0 1.0
87.0 1.0
69.5 1.0
102.5 3.0
46.5 6.0
114.5 1.5
42.0 3.0
73.5 1.5
67.0 5.0
56.5 21.5
51.5 2.5
78.5 2.0
98.5 6.0
39.5 16.0
115.5 7.0
75.0 1.5
55.0 9.0
122.0 1.5
99.5 3.0
109.5 3.5
125.5 1.0
71.5 19.0
61.0 5.0
107.0 2.0
103.5 6.5
85.0 2.0
106.0 2.5
86.0 4.0
87.5 12.5
37.0 6.5
76.5 2.5
110.5 2.0
105.5 3.5
71.0 3.0
42.5 5.0
126.0 1.5
83.5 16.5
118.5 2.5
70.5 2.5
100.5 12.5
117.5 4.0
105.0 0.5
117.0 1.0
107.5 3.5
119.0 0.5
89.5 1.0
111.0 1.0
126.5 1.5
79.0 1.0
113.5 1.5
113.0 1.0
74.0 0.5
119.5 1.5
123.5 4.0
125.0 1.5
74.5 0.5
83.0 1.0
118.0 0.5
90.0 0.5
61.5 2.0
94.5 0.5
127.0 1.0
121.5 0.5
124.5 0.5
read
16.0 29171.5
32.0 50971.0
4.0 320213.0
1.5 21184.5
1.0 9508.0
41.5 176.5
120.0 23624.5
10.5 686.5
110.5 52.0
49.5 127.0
2.5 5391.0
108.0 1019.5
5.0 1794.5
64.0 17710.5
8.0 51213.0
38.5 233.0
70.5 76.0
93.0 67.0
86.0 66.5
9.5 1039.5
69.0 102.0
128.0 77379.5
2.0 5477.5
80.0 2577.5
40.0 5697.5
12.0 12290.0
7.5 1980.0
88.0 1979.0
56.0 3644.0
20.0 5990.5
48.0 8808.5
14.0 526.0
24.0 7924.5
9.0 1046.0
28.0 7237.5
4.5 1950.5
6.5 1549.0
44.0 3856.0
31.5 670.0
52.5 196.0
76.0 1459.0
52.0 2404.0
6.0 2046.0
111.0 63.5
17.0 369.0
47.0 180.0
22.0 357.0
60.0 2114.0
28.5 457.0
121.0 35.5
8.5 1141.0
29.5 364.5
14.5 525.5
25.5 295.0
37.0 235.0
23.0 344.0
7.0 1512.5
16.5 820.5
88.5 139.0
20.5 473.5
30.0 304.0
13.5 446.0
11.0 687.0
5.5 22175.0
17.5 376.5
15.0 561.0
102.5 58.5
23.5 433.5
84.0 1132.0
89.0 73.0
31.0 441.0
65.5 95.0
100.5 104.5
24.5 558.0
22.5 239.0
26.0 275.0
3.5 5375.5
30.5 375.5
3.0 4325.5
27.0 291.0
18.5 358.5
33.0 320.0
10.0 875.5
91.5 127.0
19.5 408.5
72.0 2344.0
12.5 689.0
36.5 373.0
62.0 171.5
13.0 533.5
74.0 104.0
112.0 2148.0
19.0 361.5
33.5 288.5
83.0 98.0
73.0 89.5
39.5 282.0
61.5 91.0
21.0 318.5
50.5 133.0
81.5 50.5
58.0 109.5
65.0 108.5
75.5 112.0
11.5 722.5
120.5 71.5
43.0 201.0
46.5 112.5
34.0 342.5
56.5 217.5
104.0 1593.5
107.5 95.5
96.0 2197.0
62.5 95.5
68.0 2071.5
66.0 104.0
57.5 115.5
47.5 406.5
0.5 6610.0
25.0 334.5
29.0 409.5
36.0 3832.0
117.0 52.0
98.0 85.5
90.5 72.0
59.0 163.0
116.0 1050.5
66.5 85.5
15.5 708.5
101.0 64.5
102.0 59.0
63.5 228.0
94.0 106.0
92.0 1173.0
111.5 233.0
32.5 526.5
124.0 5751.0
18.0 361.5
51.5 176.0
42.5 168.0
105.5 59.0
95.0 61.0
58.5 104.5
21.5 307.5
69.5 80.0
46.0 164.0
54.5 190.0
35.0 328.5
37.5 161.0
71.0 86.5
54.0 108.5
42.0 226.5
103.5 223.5
45.5 164.5
55.0 169.0
49.0 167.5
74.5 98.5
48.5 310.0
73.5 67.0
71.5 171.0
35.5 274.0
78.0 84.5
75.0 89.0
41.0 171.0
27.5 351.0
126.5 11.5
45.0 183.0
77.5 58.5
26.5 255.5
112.5 198.0
85.5 65.5
200.0 1431.5
77.0 94.5
100.0 950.5
53.0 165.5
79.5 180.5
96.5 219.5
39.0 205.5
84.5 156.5
123.5 49.5
87.0 77.0
119.5 162.5
116.5 81.0
113.0 48.5
99.5 90.5
64.5 256.0
127.5 82.0
95.5 153.5
59.5 144.0
34.5 275.5
51.0 153.0
70.0 94.0
106.5 61.0
97.0 69.5
63.0 132.0
195.5 29.0
80.5 342.5
104.5 150.5
89.5 58.0
68.5 116.0
55.5 253.5
109.5 62.5
38.0 255.5
67.5 131.5
103.0 73.0
60.5 176.5
40.5 289.5
107.0 52.0
72.5 188.0
43.5 250.5
87.5 155.0
115.5 91.0
108.5 77.5
114.0 67.0
61.0 143.0
83.5 143.0
86.5 58.0
53.5 140.0
91.0 67.5
79.0 80.0
94.5 82.0
97.5 58.0
114.5 48.0
92.5 95.5
99.0 73.5
101.5 64.5
109.0 51.5
67.0 90.0
90.0 80.5
50.0 147.5
119.0 68.5
81.0 81.5
76.5 130.5
82.5 63.5
44.5 239.5
93.5 63.0
78.5 55.5
118.5 51.0
123.0 31.5
110.0 59.5
57.0 140.0
85.0 64.5
127.0 27.0
118.0 64.5
82.0 76.0
106.0 66.5
113.5 44.0
115.0 51.0
117.5 59.5
105.0 64.0
122.0 30.0
122.5 16.5
124.5 38.0
98.5 44.5
121.5 20.5
126.0 26.5
125.5 17.0
125.0 64.0
